cod_modulo,id_ra,id_criterio,definicion
1228,2,e,"Se han calculado los tiempos de manipulación de las mercancías, optimizando las operaciones y cumpliendo con la normativa de seguridad y prevención de riesgos laborales."
1228,2,f,Se ha organizado la desconsolidación de la carga y el desembale de las mercancías.
1228,2,g,"Se ha asignado la ubicación adecuada a la mercancía recepcionada, teniendo en cuenta sus características de caducidad y rotación, entre otras."
1228,3,a,Se han transmitido las instrucciones de preparación de pedidos por el sistema de gestión implantado.
1228,3,b,"Se ha optimizado la colocación de mercancías en las unidades de carga, minimizando huecos y asegurando la estiba de las mismas."
1228,3,c,Se ha determinado el método de preparación de pedidos y/o embalaje más adecuado a las características de la mercancía y del almacén.
1228,3,d,"Se ha diseñado el sistema de abastecimiento de mercancías a la zona de preparación de pedidos, optimizando las operaciones necesarias."
1228,3,e,"Se ha realizado la señalización, rotulación, codificación y etiquetado, entre otras tareas, de las mercancías que van a ser expedidas."
1228,3,f,Se ha confeccionado la documentación que acompaña a la mercancía expedida.
1228,3,g,"Se han considerando las condiciones del seguro más favorables para la empresa, en el transporte de la mercancía expedida."
1228,3,h,Se ha elegido el medio transporte más adecuado para la mercancía expedida.
1228,4,a,Se han calculado los parámetros de gestión y control de inventarios utilizados habitualmente en el almacén.
1228,4,b,Se han establecido criterios de cuantificación de las variables que detecten las desviaciones y roturas de stock.
1228,4,c,Se han establecido sistemas de control de inventarios realizados por medios convencionales o informáticos.
1228,4,d,"Se han establecido normas o protocolos de funcionamiento de almacén que regularicen las diferencias encontradas, en su caso, en la realización de inventarios."
1228,4,e,Se han identificado las causas por las que pueden existir descuadres entre el stock físico y el contable.
1228,4,f,"Se han propuesto medidas que corrijan los descuadres de almacén, transmitiendo las incidencias de acuerdo con las especificaciones establecidas."
1228,5,a,Se ha determinado el número de trabajadores asignado a cada operación de almacén en función de las órdenes y especificaciones recibidas.
1228,5,b,"Se han asignado trabajadores a cada tarea del almacén, respetando la normativa laboral y de seguridad y prevención de riesgos laborales."
1228,5,c,Se han establecido sistemas de comunicación de las instrucciones de las órdenes y actividades diarias que tiene que realizar el personal del almacén.
1228,5,d,"Se han establecido métodos de control de desarrollo de órdenes y actividades del personal de almacén, de acuerdo con los sistemas de calidad implantados por la organización."
1228,5,e,Se han establecido cronogramas para realizar las operaciones habituales del almacén que mejoren la productividad.
1228,5,f,Se han caracterizado las necesidades de información y formación del personal del almacén.
1228,5,g,Se han incorporado técnicas de comunicación que promuevan en el personal de almacén su integración y trabajo en equipo.
1228,6,a,Se han determinado las principales tareas del almacén que pueden ser gestionadas de forma eficiente mediante aplicaciones informáticas.
1228,6,b,Se han determinado cuáles son las aplicaciones informáticas existentes en el mercado que pueden gestionar las tareas del almacén.
1228,6,c,Se han utilizado aplicaciones informáticas adecuadas para realizar la gestión comercial del almacén.
1228,6,d,"Se han utilizado simuladores adecuados para la optimización de cargas, paletización, embalajes y medios de transporte."
1228,6,e,Se han determinado soluciones logísticas para la automatización y la eficiencia de las tareas del almacén.
1228,6,f,Se han utilizado aplicaciones informáticas para la mejora continua del sistema de calidad de la empresa.
1228,7,a,Se han determinado las incidencias y accidentes más comunes en el trabajo diario dentro de un almacén.
1228,7,b,"Se ha determinado la normativa aplicable en materia de seguridad, higiene y prevención de riesgos laborales en las actividades propias del almacenamiento de mercancías."
1228,7,c,Se han caracterizado las medidas que hay que adoptar en caso de accidente producido en la manipulación de la mercancía dentro del almacén.
1228,7,d,Se ha establecido el procedimiento que se debe seguir en el caso de accidentes en el almacén.
1228,7,e,Se han descrito las cargas físicas y mentales que se producen en las actividades del almacén.
1228,7,f,Se han descrito las medidas de seguridad que hay que adoptar y los medios de protección necesarios en caso de incendios menores en el almacén.
1230,1,a,Se han realizado búsquedas de fuentes de información de clientes industriales y mayoristas.
1230,1,b,"Se han elaborado argumentarios de ventas centrados en la variable producto, tales como atributos físicos, composición, utilidades y aplicaciones de dichos productos."
1230,1,c,"Se han realizado propuestas de ofertas de productos a un cliente institucional, industrial o mayorista."
1230,1,d,"Se han destacado las ventajas de nuevos materiales, componentes e ingredientes de los productos ofertados."
1230,1,e,"Se han seleccionado subvariables de producto, tales como el envase, el etiquetado, la certificación y la seguridad, como herramientas de marketing para potenciar los beneficios del producto ofertado."
1230,2,a,"Se han identificado características intrínsecas de los servicios, como son caducidad inmediata, demanda concentrada puntualmente, intangibilidad, inseparabilidad y heterogeneidad."
1230,2,b,"Se han estructurado y jerarquizado los objetivos de las ofertas de servicios entre logros económicos y sociales, si los hubiera."
1230,2,c,Se ha encuestado a los clientes para conocer su grado de comprensión y aceptación del servicio ofrecido.
1230,2,d,Se ha medido la efectividad de las encuestas una vez aplicadas por la organización.
1230,2,e,Se han analizado estrategias para superar las dificultades que conlleva la aceptación de una oferta de prestación de servicios.
1230,2,f,Se han confeccionad argumentos de ventas de servicios públicos y privados.
1230,2,g,Se han elaborado propuestas para captar clientes que contraten prestaciones de servicios a largo plazo.
1230,3,a,Se han analizado carteras de productos/servicios tecnológicos ofertados en los distintos canales de comercialización.
1230,3,b,Se han obtenido datos del mercado a través de la información y sugerencias recibidas de los clientes.
1230,3,c,"Se ha organizado la información obtenida sobre innovaciones del mercado, centrándose en las utilidades de productos, nuevos usos, fácil manejo, accesorios, complementos y compatibilidades."
1230,3,d,"Se ha argumentado la posibilidad de introducir nuevos productos y/o servicios, modificaciones o variantes de modelos que complementen la cartera de productos, ajustándose a las nuevas modas y tendencias."
1230,3,e,"Se han proporcionado datos al superior inmediato sobre la existencia de segmentos de clientes comercialmente rentables, proponiendo nuevas líneas de negocio, fomentando el espíritu emprendedor en la empresa."
1230,3,f,"Se han detectado áreas de mejora en grupos de clientes poco satisfechos, que pueden ser cubiertos con la oferta de un producto/servicio que se adapte mejor a sus necesidades."
1230,3,g,"Se han elaborado ofertas de productos tecnológicos, utilizando herramientas informáticas de presentación."
1230,4,a,"Se han establecido las causas que determinan la consideración de un producto como de alta gama, tales como precio, características innovadoras y calidad entre otras."
1230,4,b,"Se ha determinado el procedimiento de transmisión de una imagen de alto posicionamiento a través del lenguaje verbal y no verbal, la imagen personal y el trato al cliente."
1230,4,c,"Se ha confeccionado un argumentario de ventas centrado en la variable comunicación, tales como imagen de marca, origen, personalidad, reconocimiento social, pertenencia a un grupo o clase y exclusiva cartera de clientes."
1230,4,d,Se han seleccionado los argumentos adecuados en operaciones de venta de productos de alto posicionamiento.
1230,4,e,"Se ha realizado el empaquetado y/o embalaje del producto con rapidez y eficiencia, utilizando distintas técnicas acordes con los parámetros estéticos de la imagen corporativa."
